Degerlendirme Puani,Ikametgah Bolgesi,Ikametgah Sehri Kademe Puani,Uni Grup,Universite Turu,Burs Yuzdesi Grubu,Universite Kacinci Sinif,Universite Not Ortalamasi,Lise Mezuniyet Notu Grup,Anne Egitim Durumu Grup,Anne Calisma Durumu,Anne Sektor Grup,Baba Egitim Durumu Grup,Baba Sektor Grup,Kardes Sayisi,Girisimcilik Kulupleri Tarzi Bir Kulube Uye misiniz?,Kulup Ismi Grup,Profesyonel Bir Spor Daliyla Mesgul musunuz?,Aktif olarak bir STK üyesi misiniz?,Stk Projesine Katildiniz Mi?,Girisimcilikle Ilgili Deneyiminiz Var Mi?,Ingilizce Biliyor musunuz?,Ingilizce Seviyeniz?,Spor Dalindaki Rolunuz Nedir?,STK Üye Grup,Aktif Katilim
62.0,1,3,0.0,0,0,0,0,0,1,0,0,1,0,3.0,1,1,1,1,1,1,1,2.0,1,3,5
62.0,2,1,0.0,0,0,2,2,0,3,1,2,2,1,2.0,1,3,1,1,1,0,1,1.0,1,4,4
62.0,1,3,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,2,1,1,1,1,1,2.0,1,4,5
62.0,2,1,0.0,0,0,2,2,0,1,0,0,2,2,1.0,1,2,0,1,1,1,1,2.0,0,4,4
62.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,3.0,1,2,0,1,1,1,1,2.0,0,4,4
62.0,2,1,0.0,0,0,0,0,0,2,0,0,1,0,2.0,1,4,1,1,1,1,1,2.0,1,4,5
62.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,1,1,0,1,1,1,2.0,1,5,4
62.0,2,1,0.0,0,0,2,2,0,3,2,0,2,1,2.0,1,1,1,0,1,1,1,2.0,1,5,4
62.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,2.0,1,1,1,1,1,1,1,1.0,2,3,5
62.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,3.0,1,1,1,0,1,1,1,2.0,1,5,4
62.0,2,1,0.0,0,0,0,0,0,0,1,1,1,1,4.0,1,2,1,0,1,1,0,0.0,2,5,4
62.0,2,1,0.0,0,0,0,0,0,1,0,0,2,0,2.0,1,1,0,1,1,1,1,1.0,0,4,4
62.0,2,1,0.0,0,0,2,2,0,1,0,0,2,1,2.0,1,1,0,1,0,1,1,2.0,0,4,3
62.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,4.0,1,2,0,1,1,1,1,2.0,0,4,4
62.0,2,1,0.0,0,0,2,2,0,2,2,0,1,0,1.0,1,3,1,0,1,0,1,2.0,1,5,3
62.0,1,3,0.0,0,0,0,0,0,2,2,0,1,0,2.0,1,2,1,0,1,1,1,2.0,2,1,4
62.0,1,3,0.0,0,0,2,2,0,1,0,0,1,0,5.0,1,1,0,1,1,1,1,1.0,0,4,4
62.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,2,0,1,1,0,1,1.0,0,2,3
62.0,2,1,0.0,0,0,2,2,0,2,0,0,2,2,2.0,1,2,1,1,1,1,1,1.0,1,4,5
62.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,1.0,1,1,1,1,1,1,1,2.0,2,4,5
62.0,2,1,0.0,0,0,0,0,0,1,0,0,2,2,1.0,1,2,1,1,1,0,0,0.0,1,3,4
62.0,2,1,0.0,0,0,0,0,0,3,1,1,2,2,3.0,1,1,0,1,1,0,1,2.0,0,1,3
62.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,1.0,1,2,1,1,1,1,1,2.0,1,2,5
62.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,4.0,1,1,0,1,1,0,1,1.0,0,4,3
62.0,1,3,0.0,0,0,0,0,0,1,0,0,0,0,4.0,1,1,1,0,1,0,1,1.0,2,5,3
62.0,2,1,0.0,0,0,2,2,0,3,2,0,2,0,1.0,1,1,1,0,1,1,1,2.0,1,5,4
62.0,0,2,0.0,0,0,0,0,0,2,2,0,2,0,0.0,1,1,1,1,1,1,1,2.0,2,3,5
62.0,2,1,0.0,0,0,2,2,0,0,2,0,0,0,3.0,1,1,1,0,1,1,1,2.0,1,5,4
62.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,1.0,1,1,1,0,1,0,1,2.0,1,5,3
62.0,2,1,0.0,0,0,2,2,0,3,1,2,1,2,0.0,1,1,0,1,1,1,1,2.0,0,2,4
62.0,2,1,0.0,0,0,0,0,0,1,0,0,0,1,5.0,1,2,1,1,1,1,0,0.0,2,4,5
62.0,2,1,0.0,0,0,2,2,0,2,0,0,2,2,1.0,1,1,1,1,0,0,1,2.0,2,4,3
62.0,2,1,0.0,0,0,2,2,0,4,1,1,3,2,1.0,1,2,1,1,0,1,1,2.0,1,4,4
62.0,0,5,0.0,0,0,0,0,0,1,1,1,0,2,2.0,1,2,1,1,1,0,1,1.0,1,1,4
62.0,2,1,0.0,0,0,2,2,0,3,1,2,3,0,2.0,0,5,1,1,1,0,1,1.0,2,4,3
62.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,1,1,1,1,1,1,2.0,1,3,5
62.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,3,0,1,1,0,1,2.0,0,4,3
62.0,0,2,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,1,1,1,1,1,0,0.0,1,3,5
62.0,2,3,0.0,0,0,0,0,0,3,2,0,2,0,1.0,0,5,1,0,1,0,1,1.0,1,5,2
62.0,2,1,0.0,0,0,0,0,0,3,1,2,2,0,2.0,1,1,1,1,1,1,1,2.0,1,1,5
62.0,0,5,0.0,0,0,0,0,0,1,0,0,1,0,4.0,1,2,1,0,1,1,1,1.0,2,5,4
61.0,2,1,0.0,0,0,0,0,0,3,0,0,1,0,2.0,1,1,0,1,1,0,1,2.0,0,4,3
61.0,2,1,0.0,0,0,2,2,0,3,2,0,2,0,1.0,0,5,1,1,1,0,1,1.0,2,3,3
61.0,2,1,0.0,0,0,2,2,0,1,0,0,1,2,1.0,1,1,0,1,1,0,1,1.0,0,4,3
61.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,10.0,1,2,0,1,1,0,1,2.0,0,3,3
61.0,2,1,0.0,0,0,0,0,0,1,2,0,1,1,3.0,1,1,0,1,1,1,1,2.0,0,1,4
61.0,0,3,0.0,0,0,2,2,0,1,0,0,2,2,3.0,1,1,1,1,1,1,1,1.0,1,1,5
61.0,2,1,0.0,0,0,2,2,0,0,0,0,0,1,3.0,1,2,0,1,1,0,1,1.0,0,4,3
61.0,2,1,0.0,0,0,2,2,0,2,1,2,0,1,1.0,0,5,0,1,1,1,1,2.0,0,3,3
61.0,1,3,0.0,0,0,2,2,0,1,0,0,1,1,3.0,1,3,0,1,1,0,1,1.0,1,1,3
61.0,2,1,0.0,0,0,2,2,0,2,1,1,1,1,2.0,1,2,1,1,0,0,1,2.0,1,4,3
61.0,1,1,0.0,0,0,2,2,0,1,0,0,0,1,3.0,1,1,0,1,1,1,1,2.0,0,3,4
61.0,2,4,0.0,0,0,2,2,0,2,0,0,1,0,4.0,1,1,0,1,1,0,1,1.0,0,2,3
61.0,2,3,0.0,0,0,0,0,0,1,0,0,0,2,1.0,0,5,0,1,1,0,1,1.0,0,1,2
60.0,2,1,0.0,0,0,0,0,0,2,1,1,2,0,2.0,1,1,1,0,1,0,1,2.0,1,5,3
60.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,2,0,1,1,1,1,2.0,0,3,4
60.0,1,5,0.0,0,0,2,2,0,1,0,0,0,0,4.0,1,2,0,1,1,1,1,2.0,0,1,4
60.0,2,1,0.0,0,0,2,2,0,2,0,0,2,2,1.0,1,3,1,0,1,1,1,1.0,2,5,4
60.0,2,1,0.0,0,0,0,0,0,2,0,0,2,1,1.0,1,2,0,1,1,0,0,0.0,0,1,3
60.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,3.0,1,3,1,0,1,1,1,1.0,2,5,4
60.0,2,1,0.0,0,0,2,2,0,2,0,0,1,2,2.0,1,3,1,1,1,1,1,2.0,1,2,5
60.0,2,1,0.0,0,0,2,2,0,1,1,1,0,1,3.0,1,4,0,1,1,0,1,2.0,0,4,3
60.0,2,1,0.0,0,0,2,2,0,4,1,2,2,0,3.0,1,1,0,1,1,0,1,2.0,0,4,3
60.0,2,1,0.0,0,0,2,2,0,1,0,0,1,1,4.0,1,3,0,1,1,0,1,0.0,0,3,3
60.0,2,1,0.0,0,0,2,2,0,2,2,0,1,0,0.0,1,1,0,0,1,0,1,2.0,0,5,2
60.0,1,3,0.0,0,0,2,2,0,2,0,0,1,2,0.0,1,1,1,0,1,0,1,1.0,1,5,3
60.0,1,3,0.0,0,0,2,2,0,2,0,0,0,0,3.0,1,1,1,1,1,1,1,1.0,1,4,5
60.0,1,1,0.0,0,0,2,2,0,0,1,1,1,1,2.0,1,1,1,1,1,1,1,0.0,1,1,5
60.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,1.0,1,1,1,1,1,0,1,1.0,1,4,4
60.0,2,1,0.0,0,0,2,2,0,2,1,2,1,1,1.0,1,1,1,1,0,0,1,2.0,2,4,3
60.0,1,3,0.0,0,0,2,2,0,1,2,0,1,0,4.0,1,1,1,0,1,1,1,1.0,1,5,4
60.0,2,1,0.0,0,0,2,2,0,1,1,1,1,0,2.0,1,3,1,0,1,1,1,2.0,2,5,4
60.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,2,0,1,1,0,1,2.0,0,2,3
60.0,2,2,0.0,0,0,0,0,0,1,0,0,1,0,1.0,1,2,1,1,1,1,1,1.0,1,3,5
60.0,2,1,0.0,0,0,0,0,0,3,1,2,3,2,1.0,1,1,1,1,1,1,1,0.0,1,1,5
60.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,1,1,1,1,1,2.0,1,4,5
60.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,1.0,1,3,0,0,1,1,1,1.0,0,5,3
60.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,1.0,1,1,0,1,1,0,1,1.0,0,1,3
60.0,2,1,0.0,0,0,2,2,0,1,0,0,2,2,2.0,1,1,0,1,1,1,1,2.0,0,1,4
60.0,2,1,0.0,0,0,2,2,0,4,1,2,3,2,1.0,0,5,1,0,0,0,1,2.0,2,5,1
60.0,2,1,0.0,0,0,0,0,0,3,0,0,1,0,1.0,1,1,1,0,1,0,1,1.0,1,5,3
60.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,3.0,1,1,1,0,1,0,1,0.0,1,5,3
60.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,2.0,1,2,1,1,1,0,1,1.0,1,3,4
60.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,4.0,0,5,1,1,1,0,1,0.0,1,2,3
60.0,0,4,0.0,0,0,2,2,0,2,0,0,1,1,0.0,0,1,1,1,1,1,1,1.0,1,4,4
60.0,2,1,0.0,0,0,2,2,0,2,1,1,1,0,1.0,1,2,1,0,1,1,1,1.0,1,5,4
60.0,2,1,0.0,0,0,0,0,0,1,0,0,2,2,1.0,1,3,1,1,1,0,1,2.0,1,4,4
60.0,1,3,0.0,0,0,0,0,0,1,0,0,1,0,2.0,1,1,0,1,1,1,1,1.0,0,3,4
59.0,2,1,0.0,0,0,0,0,0,3,1,1,1,0,2.0,1,4,0,1,1,1,1,0.0,0,4,4
59.0,2,1,0.0,0,0,0,0,0,1,1,1,1,2,1.0,1,1,1,0,1,0,1,1.0,1,5,3
59.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,2,1,0,1,0,1,0.0,2,5,3
59.0,2,1,0.0,0,0,0,0,0,3,1,2,2,0,2.0,1,1,0,1,1,0,0,0.0,0,2,3
59.0,2,1,0.0,0,0,2,2,0,3,0,0,3,2,3.0,1,1,0,1,1,0,1,2.0,0,2,3
59.0,2,1,0.0,0,0,2,2,0,0,0,0,1,1,10.0,1,2,1,1,1,0,1,1.0,1,3,4
59.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,1.0,1,1,0,1,1,1,1,1.0,0,0,4
59.0,2,1,0.0,0,0,2,2,0,2,1,1,1,2,0.0,1,1,0,1,1,1,1,2.0,0,3,4
59.0,1,3,0.0,0,0,2,2,0,1,0,0,0,0,7.0,1,3,0,1,1,1,1,1.0,0,1,4
59.0,2,1,0.0,0,0,2,2,0,4,2,0,2,0,1.0,1,1,1,0,0,0,1,2.0,1,5,2
59.0,2,1,0.0,0,0,0,0,0,3,1,2,1,0,1.0,1,1,1,0,0,1,1,2.0,2,5,3
59.0,2,1,0.0,0,0,2,2,0,3,2,0,2,0,1.0,1,2,0,1,1,0,1,0.0,0,1,3
59.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,1.0,1,2,0,1,1,0,1,0.0,0,4,3
59.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,3.0,1,2,1,0,0,0,1,0.0,2,5,2
59.0,2,2,0.0,0,0,0,0,0,2,0,0,2,2,2.0,1,2,1,1,1,1,1,2.0,1,4,5
59.0,1,3,0.0,0,0,2,2,0,3,0,0,2,1,2.0,1,2,1,0,1,0,1,2.0,1,5,3
59.0,0,4,0.0,0,0,2,2,0,2,2,0,1,0,2.0,1,1,0,1,1,0,1,1.0,0,1,3
59.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,4.0,1,1,1,1,1,0,1,2.0,1,4,4
59.0,2,1,0.0,0,0,0,0,0,2,2,0,1,0,1.0,1,2,0,1,1,0,1,1.0,0,3,3
59.0,2,1,0.0,0,0,0,0,0,3,1,1,2,2,1.0,0,5,1,1,1,1,1,2.0,1,4,4
59.0,2,1,0.0,0,0,2,2,0,1,2,0,1,0,1.0,1,4,0,1,1,0,1,1.0,0,4,3
58.0,2,1,0.0,0,0,2,2,0,3,2,0,2,0,1.0,1,2,1,1,1,1,1,1.0,1,4,5
58.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,2.0,1,1,1,0,1,1,1,1.0,1,5,4
58.0,2,1,0.0,0,0,0,0,0,3,1,1,1,0,1.0,1,3,1,0,0,0,1,2.0,1,5,2
58.0,0,2,0.0,0,0,2,2,0,1,1,1,1,0,0.0,1,1,0,1,1,0,1,1.0,0,2,3
58.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,3.0,1,3,0,0,0,0,1,2.0,0,5,1
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,2,1,1,1,0,1,2.0,1,3,4
58.0,2,1,0.0,0,0,2,2,0,2,2,0,0,0,1.0,1,2,1,0,1,0,1,1.0,2,5,3
58.0,2,2,0.0,0,0,2,2,0,0,0,0,0,0,2.0,1,1,1,1,1,0,1,1.0,1,3,4
58.0,1,5,0.0,0,0,0,0,0,2,0,0,2,0,1.0,1,1,0,1,1,0,1,1.0,0,2,3
58.0,2,1,0.0,0,0,2,2,0,1,2,0,1,0,1.0,1,3,1,0,1,0,1,1.0,1,5,3
58.0,2,1,0.0,0,0,2,2,0,3,1,1,1,0,1.0,1,3,1,0,0,0,1,2.0,2,5,2
58.0,2,1,0.0,0,0,2,2,0,1,0,0,0,1,2.0,1,2,0,1,1,1,1,1.0,0,4,4
58.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,2.0,1,2,1,1,0,1,1,1.0,1,2,4
58.0,2,1,0.0,0,0,0,0,0,3,1,1,1,0,1.0,1,3,0,1,1,0,1,2.0,0,1,3
58.0,2,2,0.0,0,0,0,0,0,3,1,1,3,2,1.0,1,3,1,1,1,0,0,0.0,1,1,4
58.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,3.0,1,2,1,1,1,1,1,1.0,1,4,5
58.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,2.0,1,3,1,0,1,0,1,2.0,2,5,3
58.0,2,2,0.0,0,0,2,2,0,1,0,0,0,0,2.0,1,2,0,1,1,0,1,1.0,0,4,3
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,1,0,0,1,0,0,0.0,0,5,2
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,2,4.0,1,1,0,1,1,0,1,0.0,0,4,3
58.0,0,6,0.0,0,0,2,2,0,1,0,0,1,1,3.0,1,1,0,1,1,0,0,0.0,0,4,3
58.0,0,6,0.0,0,0,2,2,0,0,0,0,0,0,3.0,1,1,1,1,1,1,1,2.0,1,4,5
58.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,2.0,1,1,0,1,1,0,1,1.0,0,4,3
58.0,2,2,0.0,0,0,0,0,0,1,0,0,1,0,1.0,1,3,0,1,1,1,1,0.0,0,4,4
58.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,10.0,1,1,0,1,1,0,1,1.0,0,2,3
58.0,1,3,0.0,0,0,0,0,0,1,0,0,2,2,3.0,1,1,1,1,1,1,1,0.0,1,4,5
58.0,0,2,0.0,0,0,0,0,0,1,0,0,0,1,4.0,1,2,0,1,1,0,1,1.0,0,4,3
58.0,0,6,0.0,0,0,2,2,0,0,0,0,1,0,4.0,1,2,0,1,1,1,1,1.0,0,2,4
58.0,0,2,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,3,0,1,1,0,1,1.0,0,2,3
58.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,1.0,1,1,1,0,1,0,1,2.0,1,5,3
58.0,0,6,0.0,0,0,0,0,0,1,0,0,2,1,4.0,1,4,0,1,1,0,1,1.0,0,2,3
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,2,1,0,1,0,1,0.0,1,5,3
58.0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,6.0,1,1,0,1,1,0,0,0.0,0,2,3
58.0,2,1,0.0,0,0,0,0,0,1,1,1,1,0,2.0,1,3,0,1,1,0,0,0.0,0,4,3
58.0,2,1,0.0,0,0,2,2,0,3,1,2,2,0,1.0,1,1,1,0,1,1,1,1.0,2,5,4
58.0,2,1,0.0,0,0,2,2,0,3,2,0,2,2,1.0,1,1,0,1,1,0,1,2.0,0,3,3
58.0,2,1,0.0,0,0,2,2,0,0,0,0,0,0,10.0,1,1,1,1,1,1,1,1.0,1,3,5
58.0,2,1,0.0,0,0,2,2,0,1,0,0,0,1,2.0,1,3,0,1,1,0,1,0.0,0,4,3
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,3,0,1,1,0,1,0.0,0,3,3
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,3.0,1,1,0,1,1,0,1,1.0,0,4,3
58.0,1,1,0.0,0,0,2,2,0,0,0,0,0,0,0.0,1,2,0,1,1,1,1,1.0,0,3,4
58.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,1,0,1,1,0,1,1.0,0,2,3
58.0,2,1,0.0,0,0,0,0,0,1,0,0,1,2,2.0,1,1,1,1,1,1,1,0.0,1,3,5
58.0,2,1,0.0,0,0,0,0,0,1,0,0,1,0,3.0,1,1,0,1,1,0,1,2.0,0,3,3
58.0,2,1,0.0,0,0,0,0,0,1,0,0,2,2,1.0,1,1,1,0,1,1,1,2.0,2,5,4
58.0,2,1,0.0,0,0,0,0,0,3,1,2,2,0,2.0,1,2,0,1,0,0,1,1.0,0,1,2
58.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,6.0,1,1,0,1,1,1,1,1.0,2,4,4
58.0,0,5,0.0,0,0,2,2,0,1,0,0,2,2,1.0,1,3,0,1,1,1,0,0.0,0,2,4
58.0,2,1,0.0,0,0,2,2,0,3,1,1,2,0,1.0,1,4,1,1,0,1,1,1.0,1,1,4
58.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,2.0,1,1,1,1,1,1,1,0.0,1,4,5
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,1.0,1,1,1,1,1,0,0,0.0,1,4,4
58.0,2,1,0.0,0,0,0,0,0,1,1,1,1,0,1.0,1,4,0,0,1,1,1,2.0,0,5,3
58.0,2,1,0.0,0,0,2,2,0,1,2,0,0,0,4.0,1,4,0,0,1,0,1,1.0,0,5,2
58.0,2,1,0.0,0,0,2,2,0,2,1,1,2,0,2.0,1,1,1,0,0,0,1,0.0,1,5,2
58.0,2,1,0.0,0,0,0,0,0,1,1,1,0,1,1.0,1,1,1,1,1,1,1,2.0,1,1,5
58.0,2,1,0.0,0,0,0,0,0,3,1,2,2,2,2.0,1,1,1,0,1,1,1,1.0,1,5,4
58.0,2,1,0.0,0,0,2,2,0,2,0,0,2,2,1.0,1,2,0,1,1,0,1,2.0,0,3,3
58.0,1,1,0.0,0,0,2,2,0,3,1,2,2,0,1.0,1,3,1,1,1,1,1,2.0,1,3,5
58.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,7.0,1,1,0,1,1,1,1,1.0,0,4,4
58.0,2,1,0.0,0,0,0,0,0,1,0,0,2,0,2.0,1,3,1,1,1,0,1,1.0,1,4,4
58.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,0,1,1,1,1,2.0,0,4,4
58.0,2,1,0.0,0,0,0,0,0,1,0,0,1,2,1.0,1,1,1,1,1,1,1,1.0,1,1,5
58.0,2,2,0.0,0,0,0,0,0,3,0,0,2,1,4.0,1,1,0,1,1,0,1,1.0,0,4,3
58.0,2,1,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,1,0,1,1,0,0,0.0,1,4,3
58.0,0,6,0.0,0,0,0,0,0,1,0,0,2,2,5.0,1,1,0,1,1,0,0,0.0,0,2,3
58.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,5.0,1,3,1,1,1,1,1,2.0,1,2,5
58.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,1.0,1,2,1,0,1,1,1,2.0,1,5,4
58.0,2,1,0.0,0,0,0,0,0,3,2,0,0,0,0.0,1,2,1,1,1,0,1,1.0,2,3,4
58.0,2,1,0.0,0,0,2,2,0,1,0,0,2,2,1.0,1,1,1,0,1,1,1,0.0,1,5,4
57.0,0,6,0.0,0,0,2,2,0,0,0,0,0,0,10.0,1,3,1,1,1,1,1,1.0,1,4,5
57.0,2,1,0.0,0,0,0,0,0,2,0,0,2,2,1.0,1,1,1,0,1,1,1,2.0,2,5,4
57.0,2,1,0.0,0,0,0,0,0,1,0,0,1,1,2.0,1,2,0,1,1,1,1,2.0,0,3,4
57.0,2,1,0.0,0,0,2,2,0,3,1,2,2,2,1.0,1,2,1,0,1,0,1,2.0,1,5,3
57.0,2,1,0.0,0,0,2,2,0,1,0,0,1,0,3.0,0,5,1,1,1,0,1,1.0,1,4,3
57.0,1,5,0.0,0,0,2,2,0,1,0,0,0,0,1.0,1,4,1,1,1,1,0,0.0,1,3,5
57.0,2,1,0.0,0,0,2,2,0,3,1,2,2,1,1.0,1,3,0,1,1,1,1,0.0,0,1,4
57.0,1,3,0.0,0,0,2,2,0,1,0,0,1,1,4.0,1,1,0,1,1,0,1,1.0,1,2,3
57.0,2,1,0.0,0,0,2,2,0,3,1,2,2,1,2.0,1,1,1,1,1,0,1,2.0,1,4,4
57.0,1,1,0.0,0,0,0,0,0,3,2,0,2,2,1.0,1,1,0,0,1,1,1,2.0,0,5,3
57.0,0,2,0.0,0,0,2,2,0,1,0,0,1,0,2.0,1,2,0,0,1,0,1,1.0,0,5,2
57.0,1,5,0.0,0,0,2,2,0,1,0,0,0,0,7.0,1,1,0,1,0,1,1,2.0,0,4,3
57.0,1,3,0.0,0,0,2,2,0,2,0,0,1,0,1.0,1,1,0,1,1,0,1,2.0,2,4,3
57.0,2,1,0.0,0,0,2,2,0,1,0,0,0,0,4.0,0,5,0,1,1,0,1,2.0,0,4,2
57.0,2,1,0.0,0,0,2,2,0,0,0,0,1,2,5.0,1,2,0,1,1,1,0,0.0,0,4,4
57.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,3.0,1,1,1,0,1,1,1,2.0,1,5,4
57.0,2,1,0.0,0,0,0,0,0,3,1,2,1,2,2.0,1,3,1,1,1,0,1,1.0,1,4,4
57.0,1,3,0.0,0,0,2,2,0,2,0,0,1,1,2.0,1,3,1,1,1,1,1,2.0,1,4,5
56.0,2,1,0.0,0,0,2,2,0,3,1,1,2,0,2.0,1,3,1,0,0,1,1,2.0,2,5,3
56.0,2,1,0.0,0,0,2,2,0,1,1,1,1,0,2.0,1,3,0,1,1,1,1,0.0,2,4,4
56.0,1,2,0.0,0,0,2,2,0,3,1,2,3,2,3.0,1,2,0,1,1,0,1,1.0,0,0,3
56.0,0,2,0.0,0,0,2,2,0,0,0,0,1,0,6.0,1,1,0,1,1,0,1,1.0,0,3,3
56.0,2,1,0.0,0,0,0,0,0,3,2,0,2,0,1.0,1,1,0,1,1,1,1,2.0,0,4,4
56.0,2,1,0.0,0,0,2,2,0,3,2,0,2,0,2.0,0,5,1,0,1,0,1,1.0,2,5,2
56.0,0,3,0.0,0,0,0,0,0,1,1,1,0,0,7.0,1,1,0,1,1,1,1,1.0,0,2,4
56.0,2,1,0.0,0,0,2,2,0,2,0,0,2,1,1.0,1,1,1,1,1,1,1,2.0,1,4,5
56.0,2,1,0.0,0,0,2,2,0,2,0,0,2,0,2.0,1,1,1,0,0,1,1,2.0,2,5,3
56.0,2,1,0.0,0,0,2,2,0,0,0,0,0,1,1.0,1,4,0,1,1,0,1,2.0,0,4,3
56.0,2,1,0.0,0,0,2,2,0,2,1,1,1,0,1.0,1,1,0,1,1,1,1,2.0,0,2,4
56.0,2,1,0.0,0,0,2,2,0,1,2,0,1,0,1.0,1,2,0,1,0,1,1,1.0,0,3,3
56.0,2,2,0.0,0,0,0,0,0,1,0,0,1,1,4.0,1,3,0,1,1,1,1,1.0,0,4,4
56.0,2,1,0.0,0,0,0,0,0,3,2,0,2,1,2.0,1,1,1,0,1,1,1,2.0,1,5,4
56.0,2,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,1,1,1,1,1,1.0,1,4,5
56.0,2,1,0.0,0,0,2,2,0,3,1,2,0,0,0.0,1,1,1,1,1,0,1,2.0,1,4,4
56.0,0,6,0.0,0,0,2,2,0,1,0,0,1,0,5.0,1,4,0,1,1,1,0,0.0,1,3,4
56.0,1,3,0.0,0,0,2,2,0,1,0,1,0,1,1.0,1,1,0,1,1,1,1,1.0,1,2,4
56.0,2,1,0.0,0,0,2,2,0,1,1,1,1,0,1.0,1,1,1,0,1,0,1,1.0,1,5,3
56.0,2,1,0.0,0,0,0,0,0,2,0,0,0,0,3.0,0,5,0,0,1,1,1,2.0,0,5,2
56.0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,3.0,1,1,0,1,1,1,1,1.0,0,4,4
56.0,2,1,0.0,0,0,2,2,0,3,1,2,0,0,1.0,1,4,0,1,1,1,1,2.0,0,4,4
56.0,2,1,0.0,0,0,2,2,0,1,1,1,1,1,2.0,1,1,0,0,1,0,1,2.0,0,5,2
56.0,2,1,0.0,0,0,2,2,0,1,2,0,0,0,2.0,1,1,0,0,1,0,1,1.0,0,5,2
56.0,2,1,0.0,0,0,0,0,0,2,0,0,1,0,1.0,1,1,0,1,1,1,1,2.0,0,4,4
56.0,2,1,0.0,0,0,2,2,0,2,0,0,2,2,3.0,1,1,0,1,1,1,1,1.0,0,4,4
56.0,2,1,0.0,0,0,0,0,0,2,0,0,0,0,1.0,1,2,0,0,1,1,1,2.0,0,5,3
56.0,2,1,0.0,0,0,0,0,0,1,1,1,0,1,1.0,1,2,0,1,1,0,1,1.0,0,1,3
56.0,1,3,0.0,0,0,0,0,0,2,0,0,2,0,5.0,1,1,0,1,1,1,1,2.0,0,3,4
56.0,2,3,0.0,0,0,2,2,0,0,0,0,0,0,4.0,1,1,1,0,1,1,1,1.0,2,5,4
